path	git_state	bytes	utf8	status	batch	note
gicg_engine/interp/proxies_ctx.go	tracked	3122	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/proxies_group.go	tracked	3548	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/registry.go	tracked	5305	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/ruleset.go	tracked	3361	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/runtime.go	tracked	11078	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/runtime_inventory_test.go	tracked	1151	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/structural.go	tracked	3602	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/token.go	tracked	1054	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/value.go	tracked	4729	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/interp/well_known.go	tracked	858	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/lifecycle_inventory_test.go	tracked	3593	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/obs_labels.go	tracked	5286	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation.go	tracked	10599	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_buffs.go	tracked	2064	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_dice_selection.go	tracked	1075	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_dynamic.go	tracked	6668	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_entities.go	tracked	4246	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_history.go	tracked	5423	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_public.go	tracked	1141	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_rule_graph.go	tracked	4490	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/observation_rule_graph_test.go	tracked	3482	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/observation_skill_links_test.go	tracked	1584	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/observation_suspension.go	tracked	2353	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/player.go	tracked	1594	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/random.go	tracked	2169	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/random_json.go	tracked	771	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/reaction_registry.go	tracked	1738	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/recent_damage.go	tracked	2428	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/buff_input_test.go	tracked	1592	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/config.go	tracked	1665	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/config_test.go	tracked	1841	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export.go	tracked	5301	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export_format.go	tracked	4068	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export_state.go	tracked	3356	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export_view.go	tracked	7781	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export_zones.go	untracked	1350	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/export_zones_test.go	untracked	1485	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/input_validation.go	tracked	2364	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/load.go	tracked	5550	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/parse.go	tracked	7775	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/parse_literals.go	tracked	1902	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/parse_state.go	tracked	4675	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/parse_strict_test.go	tracked	2715	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/replay.go	tracked	6823	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/roles.go	tracked	2228	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/types.go	tracked	1963	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/record/verify.go	tracked	6454	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/reward_events.go	tracked	2496	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/round.go	tracked	4222	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/rule_error.go	tracked	1218	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/support.go	tracked	1606	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/target_checkpoint.go	tracked	862	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/target_frame.go	tracked	2926	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/arche_lib_spike_test.go	tracked	2929	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/arche_mechanism_spike_test.go	tracked	4681	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/basic_test.go	tracked	2072	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/buff_independent_test.go	tracked	3347	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_instances_test.go	tracked	4981	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_observation_test.go	tracked	2206	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_round_order_test.go	tracked	1297	yes	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/card_no_target_test.go	tracked	3508	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/card_yiyidailao_counter_test.go	tracked	5068	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/card_yiyidailao_test.go	tracked	7038	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/char_skill_refs_test.go	tracked	7396	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/checkpoint_test.go	tracked	5947	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/clockwork_ousia_spike_test.go	tracked	4304	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/clone_test.go	tracked	3714	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/clorinde_spike_test.go	tracked	5236	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/continuation_branch_test.go	tracked	3683	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/continuation_public_test.go	tracked	5467	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/continuation_replay_test.go	tracked	1969	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/cost_match_test.go	tracked	6440	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/cost_mod_test.go	tracked	3451	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/cost_parse_test.go	tracked	5759	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/cost_payment_test.go	tracked	5231	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/counter_perspective_test.go	tracked	2876	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
gicg_engine/tests/current_cards_audit_test.go	tracked	4712	yes	machine-byte-scan-only	inventory	UTF-8 text/source inventoried and decoded; full semantic review not yet recorded
